filename,ru_title,ru_author,gpt_description,eng_title,eng_author
./data/810623168.jpg,Семейный портрет Деларовых,Илья Ефимович Репин,a painting of two people sitting on a couch,Delarovov family portrait,Ilya Efimovich Repin
./data/581393432.jpg,Славянские композиторы ,Илья Ефимович Репин,a painting of people in a room with a man standing next to them,Slavic composers,Ilya Efimovich Repin
./data/375.jpg,Эдуард Францович Направник и Бедржих Сметана ,Илья Ефимович Репин,a painting of a man reading to two men,Eduard Franzovich Header and Bedrzhi Sokana,Ilya Efimovich Repin
./data/638055419.jpg,Автопортрет,Илья Ефимович Репин,a painting of a man sitting in a chair,Autoportrait,Ilya Efimovich Repin
./data/810348510.jpg,Голова горбуна,Илья Ефимович Репин,a drawing of a man with a beard,The head of the hunchbun,Ilya Efimovich Repin
./data/160809326.jpg,Дуэль,Илья Ефимович Репин,a painting of people in a field,Duel,Ilya Efimovich Repin
./data/721276855.jpg,Иван Грозный и сын его Иван. 1883,Илья Ефимович Репин,a painting of a woman sitting in a room,Ivan Grozny and his son Ivan. 1883,Ilya Efimovich Repin
./data/497622680.jpg,Кочегар,Илья Ефимович Репин,a painting of a man with no shirt,Cochegar.,Ilya Efimovich Repin
./data/470788574.jpg,Купец Калашников,Илья Ефимович Репин,a painting of two women in a snowy scene,Kalashnikov's Buyer,Ilya Efimovich Repin
./data/962234497.jpg,На Академической даче,Илья Ефимович Репин,a painting of people in a park,Academics,Ilya Efimovich Repin
./data/363067626.jpg,Портрет В.Г. Черткова,Илья Ефимович Репин,a painting of a man with a beard,Portrait of V.G. Damn.,Ilya Efimovich Repin
./data/240817260.jpg,Портрет композитора П. И. Бларамберга,Илья Ефимович Репин,a painting of a man reading a book,Portrait of composer P. I. Blaramberg,Ilya Efimovich Repin
./data/967370605.jpg,Портрет писательницы Т. Л. Щепкиной-Куперник,Илья Ефимович Репин,a painting of a woman in a fur coat,A portrait of writer T. L. Pickle-Cupernik.,Ilya Efimovich Repin
./data/538711547.jpg,Портрет писателя А.Ф.Писемского,Илья Ефимович Репин,a painting of a man with a cane,A portrait of the writer A.F.,Ilya Efimovich Repin
./data/334667968.jpg,Портрет поэта С. М. Городецкого с женой,Илья Ефимович Репин,a painting of a couple sitting on a couch,A portrait of the poet S. M. Gorodetsky and his wife,Ilya Efimovich Repin
./data/161276245.jpg,Портрет С. Ф. Мамонтовой,Илья Ефимович Репин,a painting of a woman sitting on a couch,Portrait by S. F. Mamontova,Ilya Efimovich Repin
./data/239553833.jpg,Речь Его императорского Величества 18 мая 1896 года,Илья Ефимович Репин,a painting of a couple in front of a building,His Royal Majesty's speech of 18 May 1896.,Ilya Efimovich Repin
./data/294018554.jpg,Христос,Илья Ефимович Репин,a painting of a man in a red robe,Christ,Ilya Efimovich Repin
./data/129058837.jpg,Возвращение с войны,Илья Ефимович Репин,a painting of people in a room,Return from war,Ilya Efimovich Repin
./data/706115722.jpg,Голова индийской красавицы,Илья Ефимович Репин,a painting of a woman in a white shirt,Indian Beauty's Head,Ilya Efimovich Repin
./data/935317993.jpg,Два украинских крестьянина,Илья Ефимович Репин,two men with a guitar by edgar edgar edgar redman,Two Ukrainian peasants,Ilya Efimovich Repin
./data/887500000.jpg,Женский портрет ,Илья Ефимович Репин,a painting of a woman in a green dress,Women &apos; s portrait,Ilya Efimovich Repin
./data/826580810.jpg,Запорожец,Илья Ефимович Репин,a painting of a man in a white shirt and blue pants,"It's an octopus. It's an occipital, it's all right, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay.",Ilya Efimovich Repin
./data/161056518.jpg,Кузьма Минин,Илья Ефимович Репин,a painting of people walking down a street,Kuzma Minin,Ilya Efimovich Repin
./data/533630371.jpg,Под конвоем. По грязной дороге,Илья Ефимович Репин,a painting of a man on a horse drawn by a man,"Under the convoy, on the dirty road.",Ilya Efimovich Repin
./data/742233276.jpg,Портрет А. П. Игнатьева. 1902,Илья Ефимович Репин,a painting of a man in a red jacket,Portrait A.P. Ignatyev. 1902,Ilya Efimovich Repin
./data/238592529.jpg,Портрет С. М. Драгомировой,Илья Ефимович Репин,a painting of a woman in a green dress,Portrait by S. M. Dragomovov,Ilya Efimovich Repin
./data/546841430.jpg,Портрет сказителя былин В. П. Щеголенкова,Илья Ефимович Репин,a painting of a man with a beard and a guitar,The storyteller's portrait was V. P. Schogolenkov.,Ilya Efimovich Repin
./data/463208007.jpg,Портрет хирурга Н.И.Пирогова ,Илья Ефимович Репин,a painting of an old man with a beard,Surgeon portrait of N.I. Pyrogov,Ilya Efimovich Repin
./data/387841796.jpg,Портрет Юркевича,Илья Ефимович Репин,a painting of a man with a beard,Jurkjevic's portrait,Ilya Efimovich Repin
./data/915679931.jpg,Солдат,Илья Ефимович Репин,a painting of a man with a mustache,Soldier,Ilya Efimovich Repin
./data/609106445.jpg,Сцена из балета,Илья Ефимович Репин,a painting of people walking down a street,The Ballet Scene,Ilya Efimovich Repin
./data/222909545.jpg,Христос,Илья Ефимович Репин,a painting of a man with a beard,Christ,Ilya Efimovich Repin
./data/589990234.jpg,Шторм на Волге,Илья Ефимович Репин,a painting of people in a boat on the water,Storm on Volga.,Ilya Efimovich Repin
./data/653353881.jpg,Волжский пейзаж с лодками,Илья Ефимович Репин,a painting of a boat on the water,Volgian boat scenery,Ilya Efimovich Repin
./data/783212280.jpg,Выход патриарха Гермогена,Илья Ефимович Репин,a painting of people in a church,Withdrawal of Patriarch Germogen,Ilya Efimovich Repin
./data/418081665.jpg,Железнодорожный сторож. Хотьково,Илья Ефимович Репин,a painting of a man standing on a bridge,The railway watchman.,Ilya Efimovich Repin
./data/776565551.jpg,Женский портрет ,Илья Ефимович Репин,a painting of a woman in a white dress,Women &apos; s portrait,Ilya Efimovich Repin
./data/312915039.jpg,Иди за мноюСатано!,Илья Ефимович Репин,a painting of a woman in a landscape,"Follow me, Satano!",Ilya Efimovich Repin
./data/679281616.jpg,Искушение Христа,Илья Ефимович Репин,a painting of two people on a hill,Christ's Temptation,Ilya Efimovich Repin
./data/111480712.jpg,Монахиня,Илья Ефимович Репин,a painting of a woman in a blue dress,A nun.,Ilya Efimovich Repin
./data/525582885.jpg,На берегу Финского залива,Илья Ефимович Репин,a painting of people walking on the beach,On the coast of the Gulf of Finland,Ilya Efimovich Repin
./data/174514770.jpg,Портрет В. А. Шевцовойвпоследствии жены художника,Илья Ефимович Репин,a painting of a woman in a red dress,Portrait by V. A. Shevtsovai after the artist &apos; s wife,Ilya Efimovich Repin
./data/481445312.jpg,Данте Алигьери,Илья Ефимович Репин,a painting of a woman in a red head scarf,Dante Aligieri,Ilya Efimovich Repin
./data/993902587.jpg,Портрет Ивана Ивановича Шамшина. 1902,Илья Ефимович Репин,a painting of a man in a black suit,Portrait of Ivan Ivanovich Shamshin. 1902,Ilya Efimovich Repin
